# distribute
# normalize=0.49419
# analyze_regions=['UTR5', 'CDS', 'UTR3']
ref_id,UTR5,UTR5_count,UTR5_den,CDS,CDS_count,CDS_den,UTR3,UTR3_count,UTR3_den
K08H10.1d.1,1-102,0.21257437499999998,0.0020840625,103-1773,12.293080071428566,0.00735672056937676,1774-2211,15.850417499999999,0.03618816780821917
K08H10.1d.2,1-2471,45.676766045454535,0.01848513397226003,2472-4142,12.293080071428566,0.00735672056937676,4143-4580,15.850417499999999,0.03618816780821917
K08H10.1d.3,1-316,0.21257437499999998,0.0006727037183544303,317-1987,12.293080071428566,0.00735672056937676,1988-2425,15.850417499999999,0.03618816780821917
K08H10.1e.1,,,,1-1230,62.68426392857143,0.050962816202090595,1231-1373,6.91866,0.04838223776223776
K08H10.1f.1,1-18,0.0,0.0,19-3948,59.65177685551949,0.015178569174432442,3949-4386,15.850417499999999,0.03618816780821917
K08H10.1f.2,1-288,0.0,0.0,289-4218,59.65177685551949,0.015178569174432442,4219-4670,15.850417499999999,0.0350672953539823
K08H10.1g.1,1-50,0.0,0.0,51-2516,85.52821240909097,0.03468297340190226,2517-2659,6.91866,0.04838223776223776
K08H10.1h.1,,,,1-2418,85.52821240909097,0.03537146915181595,2419-2561,6.91866,0.04838223776223776
K08H10.1i.1,1-50,0.0,0.0,51-3695,51.744736855519484,0.01419608692881193,3696-4147,15.850417499999999,0.0350672953539823
K08H10.1j.1,1-16,0.0,0.0,17-3613,51.744736855519484,0.014385525953716843,3614-4067,15.850417499999999,0.03491281387665198
K08H10.1k.1,1-50,0.0,0.0,51-4244,59.65177685551949,0.014223122760018954,4245-4682,15.850417499999999,0.03618816780821917
K08H10.1l.1,,,,1-4146,59.65177685551949,0.014387789883145078,4147-4584,15.850417499999999,0.03618816780821917
K08H10.1m.1,,,,1-2322,85.52821240909097,0.036833855473338055,2323-2465,6.91866,0.04838223776223776
K08H10.1n.1,,,,1-3501,51.744736855519484,0.01477998767652656,3502-3940,15.850417499999999,0.036105734624145784
K08H10.1o.1,,,,1-4050,59.65177685551949,0.014728833791486295,4051-4488,15.850417499999999,0.03618816780821917
K08H10.1p.1,1-50,0.0,0.0,51-4067,59.91063828409092,0.014914273906918327,4068-4505,15.850417499999999,0.03618816780821917
K08H10.1q.1,1-50,0.0,0.0,51-3872,51.485875426948056,0.01347092502013293,3873-4310,15.850417499999999,0.03618816780821917
K08H10.1q.2,1-50,0.0,0.0,51-3872,51.485875426948056,0.01347092502013293,3873-4320,15.850417499999999,0.03538039620535714
K08H10.1r.1,1-16,0.0,0.0,17-3985,59.91063828409092,0.015094643054696629,3986-4423,15.850417499999999,0.03618816780821917
K08H10.1s.1,,,,1-3774,51.485875426948056,0.01364225633994384,3775-4212,15.850417499999999,0.03618816780821917
K08H10.1s.2,1-16,0.0,0.0,17-3790,51.485875426948056,0.01364225633994384,3791-4247,15.850417499999999,0.03468362691466083
K08H10.1t.1,1-18,0.0,0.0,19-3771,59.91063828409092,0.015963399489499312,3772-4209,15.850417499999999,0.03618816780821917
K08H10.1t.2,1-288,0.0,0.0,289-4041,59.91063828409092,0.015963399489499312,4042-4479,15.850417499999999,0.03618816780821917
K08H10.1t.3,1-227,0.0,0.0,228-3980,59.91063828409092,0.015963399489499312,3981-4419,15.850417499999999,0.036105734624145784
K08H10.1u.1,1-18,0.0,0.0,19-3576,51.485875426948056,0.014470454026685795,3577-4014,15.850417499999999,0.03618816780821917
K08H10.1u.2,1-288,0.0,0.0,289-3846,51.485875426948056,0.014470454026685795,3847-4298,15.850417499999999,0.0350672953539823
K08H10.4.1,1-213,45.42055363636364,0.2132420358514725,214-1653,187.85861288537552,0.13045737005928856,1654-1876,119.07830347826089,0.5339834236693314
K08H10.6.1,1-8,0.0,0.0,9-1448,0.0,0.0,1449-2443,0.4941899999999999,0.0004966733668341708
K08H10.7.1,1-28,13.655661225296441,0.48770218661773007,29-3091,1014.3044651383402,0.331147393123846,3092-3218,221.35219363636367,1.7429306585540447
K08H10.9.1,1-95,3.9535199999999993,0.04161599999999999,96-653,255.99042000000003,0.45876419354838716,654-739,14.33151,0.16664546511627906
K08H2.1.1,1-1324,10.148474881422926,0.007665011239745412,1325-1855,1533.7010851185762,2.8883259606752847,1856-2171,128.98359,0.40817591772151895
K08H2.10.1,1-85,0.0,0.0,86-1060,1.9767599999999996,0.0020274461538461533,1061-1193,0.0,0.0
K08H2.10.2,1-10,0.0,0.0,11-985,1.9767599999999996,0.0020274461538461533,986-1127,0.0,0.0
K08H2.2.1,,,,1-603,0.0,0.0,604-782,4.44771,0.024847541899441338
K08H2.3.1,1-33,0.0,0.0,34-837,28.41592500000001,0.03534319029850747,838-949,0.98838,0.008824821428571428
K08H2.3.2,1-20,0.0,0.0,21-824,28.41592500000001,0.03534319029850747,825-1001,0.98838,0.00558406779661017
K08H2.4.1,1-347,0.5391163636363636,0.0015536494629290018,348-710,1.9318336363636361,0.005321855747558227,711-837,0.0,0.0
K08H2.5.1,,,,1-915,40.52358,0.0442880655737705,,,
K08H2.6.1,1-38,0.6289690909090908,0.016551818181818178,39-593,200.0121709090909,0.36038228992628996,594-802,210.52494000000002,1.0072963636363637
K08H2.7a.1,1-3,0.0,0.0,4-378,0.0,0.0,379-416,0.0,0.0
K08H2.7b.1,,,,1-276,0.0,0.0,277-338,0.0,0.0
K08H2.8.1,1-12,0.0,0.0,13-1257,15.557218399209487,0.012495757750369067,1258-1547,7.175521600790514,0.024743177933760394
K08H2.9.1,1-38,0.0,0.0,39-1250,0.0,0.0,1251-1415,0.0,0.0
K09A11.1.1,1-5,0.0,0.0,6-1823,333.57825,0.18348638613861387,1824-1905,0.0,0.0
K09A11.2.1,1-18,0.0,0.0,19-1494,0.0,0.0,1495-1534,0.0,0.0
K09A11.2.2,1-18,0.0,0.0,19-1494,0.0,0.0,1495-1571,0.0,0.0
K09A11.3.1,1-42,0.0,0.0,43-1521,1.48257,0.0010024137931034483,1522-1564,0.0,0.0
K09A11.4.1,1-20,0.0,0.0,21-1517,0.4941899999999999,0.00033012024048096185,1518-1557,0.0,0.0
K09A11.5.1,,,,1-2061,40.52358,0.019662096069868996,,,
K09A9.1.1,1-3,0.0,0.0,4-1971,92.41353000000002,0.04695809451219513,1972-2383,4.9418999999999995,0.011994902912621359
K09A9.2.1,1-19,0.0,0.0,20-652,12.058235999999999,0.01904934597156398,653-1300,30.392684999999993,0.04690229166666666
K09A9.2.2,1-18,0.0,0.0,19-651,12.058235999999999,0.01904934597156398,652-1227,30.392684999999993,0.05276507812499999
K09A9.3.1,1-6,0.0,0.0,7-1359,36.07587,0.026663614190687364,1360-1798,14.8257,0.03377152619589977
K09A9.4.1,1-1,0.0,0.0,2-2152,39.53520000000002,0.01837991631799164,2153-2384,14.331510000000002,0.06177375000000001
K09A9.5.1,1-6,0.0,0.0,7-1455,48.80126250000001,0.03367927018633541,1456-1688,9.142515,0.03923826180257511
K09A9.5.2,1-92,0.0,0.0,93-1541,48.80126250000001,0.03367927018633541,1542-1774,9.142515,0.03923826180257511
K09A9.6a.1,1-410,0.0,0.0,411-3029,13.2195825,0.005047568728522337,3030-3091,0.0,0.0
K09A9.6b.1,1-134,0.0,0.0,135-2897,13.2195825,0.00478450325732899,2898-2958,0.0,0.0
K09A9.8.1,1-858,0.0,0.0,859-1185,0.0,0.0,1186-1238,0.0,0.0
K09A9.8.2,1-276,0.0,0.0,277-603,0.0,0.0,604-658,0.0,0.0
K09B11.10.1,1-109,0.0,0.0,110-2329,21.25017,0.00957214864864865,2330-2457,0.0,0.0
K09B11.1a.1,1-5,0.0,0.0,6-1463,32.03998500000001,0.021975298353909472,1464-2330,14.66097,0.01691
K09B11.1a.2,1-83,15.814079999999999,0.1905310843373494,84-1541,32.03998500000001,0.021975298353909472,1542-2408,14.66097,0.01691
K09B11.1b.1,,,,1-1338,31.792890000000007,0.023761502242152472,1339-2205,14.66097,0.01691
K09B11.2a.1,1-2,0.0,0.0,3-1652,535.1569836758894,0.3243375658641754,1653-1769,1.533356324110672,0.013105609607783522
K09B11.2b.1,,,,1-378,251.49192367588932,0.6653225494071147,379-466,1.533356324110672,0.01742450368307582
K09B11.4.1,1-74,0.5391163636363636,0.007285356265356265,75-503,242.51336548666012,0.565299220248625,504-750,129.08141297113212,0.5225968136483082
K09B11.5a.1,,,,1-1770,24.215310000000002,0.013680966101694917,1771-1818,0.0,0.0
K09B11.5b.1,,,,1-1578,23.72112,0.015032395437262357,1579-1626,0.0,0.0
K09B11.9a.1,,,,1-2826,323.69445000000024,0.11454156050955423,2827-3407,99.08509500000001,0.1705423321858864
K09B11.9b.1,,,,1-2628,306.8919900000002,0.11677777397260282,2629-3270,101.55604500000001,0.15818698598130843
K09B3.1a.1,1-59,0.0,0.0,60-617,0.0,0.0,618-681,0.0,0.0
K09B3.1b.1,1-16,0.0,0.0,17-676,0.0,0.0,677-740,0.0,0.0
K09B3.1c.1,,,,1-366,0.0,0.0,367-424,0.0,0.0
K09C4.10.1,1-31,0.0,0.0,32-3139,26.686259999999997,0.00858631274131274,3140-3345,7.9070399999999985,0.03838368932038834
K09C4.1a.1,1-78,0.24709499999999995,0.003167884615384615,79-1644,0.0,0.0,1645-1815,0.0,0.0
K09C4.1a.2,1-78,0.24709499999999995,0.003167884615384615,79-1644,0.0,0.0,1645-1835,0.0,0.0
K09C4.1b.1,,,,1-342,0.0,0.0,343-516,0.0,0.0
K09C4.2.1,1-48,0.0,0.0,49-507,0.4941899999999999,0.0010766666666666665,,,
K09C4.4.1,1-2,0.0,0.0,3-1577,0.4941899999999999,0.0003137714285714285,1578-1642,0.0,0.0
K09C4.5.1,1-72,0.0,0.0,73-1647,5.43609,0.003451485714285714,1648-1727,0.0,0.0
K09C4.7.1,,,,1-843,0.0,0.0,844-998,0.0,0.0
K09C4.8.1,1-140,0.0,0.0,141-2270,0.0,0.0,2271-2357,0.0,0.0
K09C4.8.2,1-62,0.0,0.0,63-2192,0.0,0.0,2193-2279,0.0,0.0
K09C4.9.1,,,,1-324,0.0,0.0,,,
K09C6.10.1,,,,1-462,0.0,0.0,,,
K09C6.2e.1,,,,1-1905,8.154135,0.004280385826771654,1906-1961,0.0,0.0
K09C6.3a.1,1-3,0.0,0.0,4-288,0.0,0.0,289-305,0.0,0.0
K09C6.3b.1,,,,1-168,0.0,0.0,169-185,0.0,0.0
K09C6.4a.1,,,,1-882,0.0,0.0,,,
K09C6.4b.1,,,,1-774,0.0,0.0,,,
K09C6.5.1,,,,1-771,0.0,0.0,,,
K09C6.7a.1,1-36,0.0,0.0,37-1800,0.0,0.0,1801-1846,0.0,0.0
K09C6.7b.1,1-26,0.0,0.0,27-1790,0.0,0.0,1791-1836,0.0,0.0
K09C6.8a.1,,,,1-1656,0.0,0.0,1657-1702,0.0,0.0
K09C6.9.1,1-18,0.0,0.0,19-606,0.0,0.0,607-660,0.0,0.0
K09C8.1.1,,,,1-2352,0.0,0.0,2353-2683,0.0,0.0
K09C8.2.1,,,,1-897,0.0,0.0,898-994,0.0,0.0
K09C8.3.1,1-81,0.0,0.0,82-1704,0.0,0.0,,,
K09C8.4.1,1-7,0.0,0.0,8-1903,2.96514,0.0015638924050632912,1904-2021,0.0,0.0
K09C8.5.1,1-21,0.0,0.0,22-4008,0.9883799999999998,0.0002479006772009029,4009-4116,0.0,0.0
K09C8.6.1,1-34,0.0,0.0,35-334,0.0,0.0,335-419,0.0,0.0
K09C8.7.1,1-76,0.0,0.0,77-370,0.0,0.0,371-536,0.0,0.0
K09C8.8.1,,,,1-324,0.0,0.0,325-390,0.0,0.0
K09C8.9.1,1-13,0.0,0.0,14-379,0.0,0.0,380-454,0.0,0.0
K09D9.1.1,1-57,0.0,0.0,58-936,0.0,0.0,937-1007,0.0,0.0
K09D9.10.1,,,,1-903,0.0,0.0,,,
K09D9.13.1,,,,1-1086,0.0,0.0,,,
K09D9.14.1,,,,1-861,0.0,0.0,,,
K09D9.2.1,1-40,0.0,0.0,41-1525,0.0,0.0,1526-1584,0.0,0.0
K09D9.3.1,,,,1-936,0.0,0.0,,,
K09D9.6.1,,,,1-999,0.0,0.0,,,
K09D9.7.1,,,,1-1008,0.0,0.0,,,
K09D9.8.1,,,,1-1008,27.18045,0.026964732142857144,,,
K09D9.9.1,1-41,0.0,0.0,42-860,0.0,0.0,861-887,0.0,0.0
K09E10.1a.1,,,,1-2079,1.5814079999999997,0.0007606580086580085,2080-2564,0.0,0.0
K09E10.1b.1,,,,1-1599,1.5814079999999997,0.000988998123827392,1600-2084,0.0,0.0
K09E10.2a.1,1-15,0.0,0.0,16-2103,1.7461379999999997,0.000836272988505747,2104-2254,0.0,0.0
K09E10.2b.1,1-61,0.0,0.0,62-958,0.16473,0.00018364548494983275,959-2601,1.5814079999999997,0.0009625124771758975
K09E10.2b.2,1-23,0.0,0.0,24-920,0.16473,0.00018364548494983275,921-2284,1.5814079999999997,0.0011593900293255129
K09E2.1.1,,,,1-2724,0.0,0.0,2725-2856,0.0,0.0
K09E2.2a.1,1-70,0.0,0.0,71-1861,0.0,0.0,1862-1926,0.0,0.0
K09E2.2b.1,,,,1-1761,0.0,0.0,1762-1826,0.0,0.0
K09E2.3.1,1-50,0.0,0.0,51-683,0.0,0.0,684-1014,0.0,0.0
K09E2.3.2,1-118,0.0,0.0,119-751,0.0,0.0,752-1085,0.0,0.0
K09E2.3.3,1-121,0.0,0.0,122-754,0.0,0.0,755-1088,0.0,0.0
K09E2.4a.1,1-65,0.0,0.0,66-3317,0.0,0.0,3318-3715,0.0,0.0
K09E2.4a.2,1-18,0.0,0.0,19-3270,0.0,0.0,3271-3668,0.0,0.0
K09E2.4b.1,1-8,0.0,0.0,9-911,0.0,0.0,912-1309,0.0,0.0
K09E2.4b.2,1-1224,0.0,0.0,1225-2127,0.0,0.0,2128-2525,0.0,0.0
K09E2.4b.3,1-150,0.0,0.0,151-1053,0.0,0.0,1054-1451,0.0,0.0
K09E2.4b.4,1-104,0.0,0.0,105-1007,0.0,0.0,1008-1405,0.0,0.0
K09E2.4b.5,1-1606,0.4941899999999999,0.00030771481942714815,1607-2509,0.0,0.0,2510-2937,0.0,0.0
K09E3.2.1,,,,1-330,88.21291500000004,0.2673118636363638,,,
K09E3.5.1,1-30,0.0,0.0,31-984,3.4593300000000005,0.0036261320754716986,985-1241,17.29665,0.06730214007782101
K09E3.6.1,1-12,0.0,0.0,13-972,65.72727000000002,0.06846590625000001,973-1363,25.697879999999998,0.06572347826086956
K09E3.7.1,1-39,0.0,0.0,40-2619,187.56756818181822,0.07270060782241017,2620-2756,0.22463181818181815,0.001639648307896483
K09E4.1.1,1-48,0.0,0.0,49-1152,0.0,0.0,1153-1190,0.0,0.0
K09E4.2a.1,1-10,0.0,0.0,11-1915,99.57928500000003,0.052272590551181115,1916-2125,5.43609,0.025886142857142858
K09E4.2b.1,1-7,0.0,0.0,8-1756,97.60252500000003,0.05580475986277875,1757-1925,5.43609,0.03216621301775148
K09E4.3a.1,1-88,0.0,0.0,89-1030,44.72419500000001,0.04747791401273886,1031-1136,0.0,0.0
K09E4.3b.1,1-6,0.0,0.0,7-723,41.264865,0.0575521129707113,724-830,0.0,0.0
K09E4.4.1,1-5,0.0,0.0,6-2153,18.77922,0.008742653631284916,2154-2239,0.0,0.0
K09E4.4.2,1-79,0.0,0.0,80-2227,18.77922,0.008742653631284916,2228-2313,0.0,0.0
K09E4.5.1,1-3,0.0,0.0,4-1245,0.0,0.0,1246-1300,0.0,0.0
K09E4.6.1,1-418,0.0,0.0,419-769,0.0,0.0,770-954,0.0,0.0
K09E4.6.2,1-418,0.0,0.0,419-769,0.0,0.0,770-915,0.0,0.0
K09E9.1a.1,1-1,0.0,0.0,2-1528,0.0,0.0,1529-1884,0.0,0.0
K09E9.1a.2,1-1,0.0,0.0,2-1528,0.0,0.0,1529-1762,0.0,0.0
K09E9.1a.3,1-29,0.0,0.0,30-1556,0.0,0.0,1557-1912,0.0,0.0
K09E9.1b.1,1-40,0.0,0.0,41-1597,0.0,0.0,1598-1953,0.0,0.0
K09E9.1b.2,1-40,0.0,0.0,41-1597,0.0,0.0,1598-1831,0.0,0.0
K09E9.1b.3,1-75,0.0,0.0,76-1632,0.0,0.0,1633-1988,0.0,0.0
K09E9.1c.1,,,,1-1335,0.0,0.0,1336-1691,0.0,0.0
K09E9.1c.2,,,,1-1335,0.0,0.0,1336-1569,0.0,0.0
K09E9.2.1,1-5,0.0,0.0,6-1148,0.0,0.0,1149-1325,0.0,0.0
K09E9.2.2,1-61,0.0,0.0,62-1204,0.0,0.0,1205-1826,0.0,0.0
K09E9.3a.1,1-31,2.6574920750988142,0.08572555080963917,32-1375,165.12001292490123,0.12285715247388485,1376-1742,4.44771,0.012119100817438692
K09E9.3b.1,1-31,2.6574920750988142,0.08572555080963917,32-1384,166.10839292490124,0.12277043083880358,1385-1722,4.44771,0.013158905325443787
K09E9.4.1,1-24,0.0,0.0,25-243,0.0,0.0,244-879,0.247095,0.00038851415094339625
K09E9.4.2,,,,1-219,0.0,0.0,220-803,0.247095,0.0004231078767123288
K09E9.7.1,1-84,0.0,0.0,85-393,4.200615,0.013594223300970874,394-612,0.0,0.0
K09E9.7.2,1-9,0.0,0.0,10-318,4.200615,0.013594223300970874,319-533,0.0,0.0
K09F5.1a.1,,,,1-1086,2.47095,0.0022752762430939227,,,
K09F5.1b.1,,,,1-1077,2.47095,0.002294289693593315,,,
K09F5.2.1,1-12,0.0,0.0,13-4863,25.121325,0.005178586889301175,4864-4916,0.0,0.0
K09F5.2.2,1-12,0.0,0.0,13-4863,25.121325,0.005178586889301175,4864-4923,0.0,0.0
K09F5.2.3,1-12,0.0,0.0,13-4863,25.121325,0.005178586889301175,4864-5088,0.0,0.0
K09F5.3.1,1-1,0.0,0.0,2-313,0.0,0.0,314-356,0.0,0.0
K09F5.3.2,1-25,0.0,0.0,26-337,0.0,0.0,338-380,0.0,0.0
K09F5.3.3,1-79,0.0,0.0,80-391,0.0,0.0,392-440,0.0,0.0
K09F5.3.4,1-73,0.0,0.0,74-385,0.0,0.0,386-434,0.0,0.0
K09F5.4.1,,,,1-312,0.0,0.0,,,
K09F5.5.1,1-123,0.0,0.0,124-1293,0.0,0.0,1294-1428,0.0,0.0
K09F5.5.2,1-129,0.0,0.0,130-1299,0.0,0.0,1300-1441,0.0,0.0
K09F5.6a.1,1-136,0.0,0.0,137-2545,0.0,0.0,2546-3121,0.0,0.0
K09F5.6b.1,1-136,0.0,0.0,137-2896,0.0,0.0,2897-3517,0.0,0.0
K09F6.10.1,1-1000,11.86056,0.01186056,1001-2152,4.6124399999999985,0.004003854166666665,2153-2766,0.32946,0.0005365798045602606
K09F6.10.2,1-321,0.0,0.0,322-1473,4.6124399999999985,0.004003854166666665,1474-2087,0.32946,0.0005365798045602606
K09F6.10.3,1-249,0.0,0.0,250-1401,4.6124399999999985,0.004003854166666665,1402-2015,0.32946,0.0005365798045602606
K09F6.11.1,1-93,0.0,0.0,94-486,0.0,0.0,,,
K09F6.13.1,1-683,5.43609,0.00795913616398243,684-1076,8.895420000000001,0.02263465648854962,1077-1134,0.0,0.0
K09F6.15.1,,,,1-1299,1.4825700000000002,0.0011413163972286376,1300-1341,0.0,0.0
K09F6.3.1,1-42,0.0,0.0,43-4218,43.48872000000001,0.01041396551724138,4219-4287,0.0,0.0
K09F6.6.1,1-9,0.0,0.0,10-1773,25.203689999999995,0.014287806122448976,1774-1825,0.0,0.0
K09F6.7.1,1-57,0.0,0.0,58-957,5.43609,0.0060401000000000005,958-978,0.0,0.0
K09F6.8.1,1-162,7.90704,0.04880888888888889,163-1380,17.79084,0.014606600985221674,1381-1420,0.0,0.0
K09F6.9.1,1-3662,10.37799,0.002833967777170945,3663-5492,6.177375,0.0033756147540983605,5493-6312,0.0,0.0
K09G1.1a.1,1-8,0.0,0.0,9-644,0.0,0.0,645-933,0.0,0.0
K09G1.1a.2,1-289,0.98838,0.0034200000000000003,290-925,0.0,0.0,926-1214,0.0,0.0
K09G1.1b.1,1-56,0.98838,0.017649642857142857,57-656,0.0,0.0,657-945,0.0,0.0
K09G1.1c.1,1-152,0.0,0.0,153-866,0.98838,0.0013842857142857144,867-1155,0.0,0.0
K09G1.1d.1,1-82,0.0,0.0,83-805,0.98838,0.0013670539419087138,806-1094,0.0,0.0
K09G1.1e.1,1-43,0.0,0.0,44-784,0.98838,0.001333846153846154,785-1073,0.0,0.0
K09G1.2.1,1-61,0.0,0.0,62-496,5.93028,0.013632827586206896,497-554,0.0,0.0
K09G1.4a.1,1-18,0.0,0.0,19-2136,0.9883800000000001,0.00046665722379603405,2137-2281,0.0,0.0
K09G1.4c.1,1-18,0.0,0.0,19-2568,0.9883800000000001,0.00038760000000000004,2569-2713,0.0,0.0
K09G1.4d.1,1-18,0.0,0.0,19-2223,0.9883800000000001,0.0004482448979591837,2224-2368,0.0,0.0
K09G1.4e.1,1-18,0.0,0.0,19-2208,0.9883800000000001,0.00045131506849315075,2209-2353,0.0,0.0
K09G1.4f.1,1-18,0.0,0.0,19-2553,0.9883800000000001,0.0003898934911242604,2554-2698,0.0,0.0
K09G1.4g.1,1-18,0.0,0.0,19-2121,0.9883800000000001,0.0004699857346647647,2122-2266,0.0,0.0
K09H11.1.1,1-97,0.0,0.0,98-3055,2.9651400000000003,0.0010024137931034483,3056-3135,0.0,0.0
K09H11.1.2,1-1,0.0,0.0,2-2959,2.9651400000000003,0.0010024137931034483,2960-3049,0.0,0.0
K09H11.11.1,1-304,386.27578626708083,1.2706440337732923,305-529,670.6695463043479,2.9807535391304354,530-697,420.24270300000006,2.501444660714286
K09H11.15.1,1-60,0.0,0.0,61-303,0.0,0.0,304-339,0.0,0.0
K09H11.3.1,1-20,8.989960695652174,0.4494980347826087,21-3278,2874.3373373592904,0.882239821166142,3279-3784,1697.653254428571,3.3550459573687172
K09H11.4.1,1-18,0.0,0.0,19-1911,0.0,0.0,1912-2158,0.0,0.0
K09H11.6.1,1-224,0.0,0.0,225-725,0.0,0.0,726-1017,0.0,0.0
K09H11.7.1,,,,1-969,11.942925,0.012325000000000001,970-1080,0.0,0.0
K09H11.9.1,,,,1-546,0.0,0.0,,,
K09H9.1.1,,,,1-1125,39.69993,0.03528882666666667,,,
K09H9.2.1,1-3,0.0,0.0,4-1335,98.50105227272728,0.07394973894348895,1336-1380,1.8195177272727272,0.040433727272727274
K09H9.2.2,1-21,0.0,0.0,22-1353,98.50105227272728,0.07394973894348895,1354-1398,1.8195177272727272,0.040433727272727274
K09H9.3.1,1-24,0.0,0.0,25-876,0.057762467532467526,6.779632339491493e-05,877-912,0.0,0.0
K09H9.5.1,1-29,0.0,0.0,30-551,69.68079000000002,0.13348810344827589,552-580,0.0,0.0
K09H9.6.1,1-9,0.0,0.0,10-1731,490.1661604743084,0.2846493382545345,1732-1842,33.675239525691694,0.30338053626749273
K09H9.7.1,1-24,6.498696166007905,0.270779006916996,25-522,1120.7486938339925,2.2504993852088204,523-959,79.8528675,0.18272967391304348
K09H9.8.1,1-144,0.0,0.0,145-747,29.651400000000002,0.049173134328358216,748-803,4.44771,0.07942339285714285
K09H9.9.1,1-104,0.0,0.0,105-428,0.0,0.0,429-471,0.0,0.0
K10B2.1a.1,1-18,0.0,0.0,19-2016,62.48967439328064,0.03127611330995027,2017-2648,97.28195260671946,0.15392714020050546
K10B2.1a.2,1-8,0.0,0.0,9-2006,62.48967439328064,0.03127611330995027,2007-2870,97.77614260671946,0.11316683172074012
K10B2.1a.3,1-8,0.0,0.0,9-2006,62.48967439328064,0.03127611330995027,2007-2349,29.907382606719363,0.0871935352965579
K10B2.1b.1,1-8,0.0,0.0,9-2012,62.39083639328064,0.031133151892854607,2013-2643,97.28195260671946,0.1541710817856093
K10B2.1b.2,1-8,0.0,0.0,9-2012,62.39083639328064,0.031133151892854607,2013-2355,29.907382606719363,0.0871935352965579
K10B2.1b.3,1-18,0.0,0.0,19-2022,62.39083639328064,0.031133151892854607,2023-2653,97.28195260671946,0.1541710817856093
K10B2.1c.1,,,,1-1839,56.131096393280636,0.03052261902842884,1840-2470,97.28195260671946,0.1541710817856093
K10B2.1c.2,,,,1-1839,56.131096393280636,0.03052261902842884,1840-2182,29.907382606719363,0.0871935352965579
K10B2.1d.1,,,,1-1833,56.22993439328064,0.03067645084194252,1834-2697,97.77614260671946,0.11316683172074012
K10B2.1d.2,,,,1-1833,56.22993439328064,0.03067645084194252,1834-2176,29.907382606719363,0.0871935352965579
K10B2.2a.1,1-227,0.0,0.0,228-1640,26.274435000000004,0.01859478768577495,1641-1711,0.16473,0.0023201408450704225
K10B2.2a.2,1-227,0.0,0.0,228-1640,26.274435000000004,0.01859478768577495,1641-1830,0.16473,0.0008669999999999999
K10B2.2b.1,,,,1-612,26.027340000000002,0.042528333333333335,613-802,0.16473,0.0008669999999999999
K10B2.3a.1,1-37,23.8446675,0.644450472972973,38-724,18.037935,0.02625609170305677,725-1044,7.5363975,0.023551242187499998
K10B2.3a.2,1-55,23.8446675,0.4335394090909091,56-742,18.037935,0.02625609170305677,743-1167,7.5363975,0.0177327
K10B2.3b.1,1-37,23.8446675,0.644450472972973,38-769,18.285030000000003,0.02497954918032787,770-1089,7.5363975,0.023551242187499998
K10B2.3b.2,1-55,23.8446675,0.4335394090909091,56-787,18.285030000000003,0.02497954918032787,788-1212,7.5363975,0.0177327
K10B2.4.1,1-80,0.0,0.0,81-422,69.68079000000002,0.20374500000000004,423-469,0.0,0.0
K10B2.5.1,1-88,0.0,0.0,89-3118,611.560125,0.20183502475247525,3119-3555,131.701635,0.3013767391304348
K10B2.5.2,1-55,0.0,0.0,56-3085,611.560125,0.20183502475247525,3086-3467,120.82945500000001,0.31630747382198954
K10B3.10a.1,1-12,0.0,0.0,13-7296,67.97358818181817,0.009331903923917926,7297-7801,5.907816818181819,0.011698647164716473
K10B3.10a.2,1-12,0.0,0.0,13-7296,67.97358818181817,0.009331903923917926,7297-7695,5.166531818181818,0.0129487012987013
K10B3.10b.1,1-12,0.0,0.0,13-7311,67.97358818181817,0.009312726151776706,7312-7816,5.907816818181819,0.011698647164716473
K10B3.1a.1,1-7,0.0,0.0,8-229,0.0,0.0,230-960,0.0,0.0
K10B3.1b.1,1-19,0.0,0.0,20-250,0.0,0.0,251-481,0.0,0.0
K10B3.5.1,1-14,0.0,0.0,15-1769,1882.863899999999,1.0728569230769225,1770-2137,305.90361000000007,0.8312598097826089
K10B3.6a.1,1-13,0.11459478260869564,0.008814983277591972,14-2008,4.9920352173913045,0.0025022732919254657,2009-2107,0.0,0.0
K10B3.6b.1,1-9,0.11459478260869564,0.012732753623188405,10-1086,1.6974352173913043,0.0015760772677727989,1087-2134,3.294600000000001,0.0031437022900763366
K10B3.6b.2,1-9,0.11459478260869564,0.012732753623188405,10-1086,1.6974352173913043,0.0015760772677727989,1087-1222,0.0,0.0
K10B3.6d.1,,,,1-2073,4.77717,0.0023044717800289436,2074-2172,0.0,0.0
K10B3.7.1,1-20,0.0,0.0,21-1046,7.10398125,0.006923958333333334,1047-1163,0.0,0.0
K10B3.7.2,1-61,0.0,0.0,62-1087,7.10398125,0.006923958333333334,1088-1204,0.0,0.0
K10B3.8.1,1-2,0.0,0.0,3-1028,10.754248295454545,0.010481723484848484,1029-1162,2.7742029545454545,0.020703007123473543
K10B3.8.2,1-84,0.0,0.0,85-1110,10.754248295454545,0.010481723484848484,1111-1244,2.7742029545454545,0.020703007123473543
K10B3.9.1,1-13,0.0,0.0,14-280,84.83595000000003,0.3177376404494383,281-595,29.486669999999997,0.09360847619047619
K10B3.9.2,1-441,22.732740000000003,0.05154816326530613,442-708,84.83595000000003,0.3177376404494383,709-1037,29.486669999999997,0.0896251367781155
